source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
66713142894961280,56.9725722353657,24.123879511276876,166.7289503795875,-23.37894259788644,18.590233,0.8452358,0.39704289806798926,0.3865188422026763,,,,,,,,,"03475341+2407259",16.428,15.815,15.294
66724760782733696,57.010346502289245,24.340906240192844,166.59722181873266,-23.195511930887353,17.968596,1.9553242,0.8162467118179403,0.204299177234829,,,,,,,,,"03480247+2420273",15.704,14.909,14.88
66714723442926592,56.91367163647653,24.130086116559685,166.68115436867902,-23.410626145075067,18.501705,0.94125366,0.2989277409317433,0.3494134906656485,,,,,,,,,"03473928+2407486",16.433,15.558,15.828
66720431455699840,57.12932696516257,24.274144532041852,166.73327266048273,-23.17156096301111,10.989933,1.4253845,1.6477922166877454,0.05122492091163096,100001,200111,,,4533.6636,6.055656,5.7267933,6.394869,"03483101+2416272",9.193,8.584,8.462
66734725106867968,56.8144433926718,24.39176993016081,166.41638059875794,-23.278093010647854,17.03027,3.199318,6.645617910098419,0.1762783409703009,100001,,1.181,0.687,4121.313,,,,"03471544+2423310",13.705,13.083,12.816
66737095928811648,56.918613617547145,24.36436236976605,166.51284291128403,-23.23450893496417,10.398834,0.85272694,7.316612651236727,0.06214386893233306,100001,200111,0.1002,0.046,5629.0,1.0373504,1.0102502,1.0894129,"03474044+2421525",9.34,9.071,8.953
66712112102808704,57.000179268811735,24.093129503835577,166.77182000548729,-23.384616285555396,18.382898,1.8618965,2.4325670432542954,0.36598173312711474,,,,,,,,,"03480005+2405357",15.321,14.57,14.456
66724760782734592,57.01092704878927,24.335972122309744,166.6012672238366,-23.19879813739343,17.416025,1.1243782,0.3866848194752934,0.14533449147783878,,,,,,,,,"03480262+2420094",15.988,15.827,15.274
66711562346994688,56.92759570697624,24.092764643657937,166.71881279280808,-23.429607820513276,17.770945,1.0748196,0.41812977483148545,0.17562523237568692,,,,,,,,,"03474261+2405339",16.147,15.239,15.374
66728471634508416,56.748244334450874,24.21721381992,166.49561493867262,-23.447854486560946,18.009363,1.9869194,1.3712861443058169,0.2714256980900149,,,,,,,,,"03465957+2413023",15.491,14.806,14.548
66715174415764736,56.819095560860674,24.12816067087643,166.61306566837573,-23.470217454047948,8.601543,0.64441204,10.643168158975726,0.9733399124877887,100001,200111,0.132,0.066,6355.0,1.2610834,1.207118,1.3039508,"03471656+2407420",7.77,7.542,7.486
66736580530474240,56.98621886968839,24.364410570394444,166.5623200178399,-23.192976074432092,19.084803,2.2416306,2.6262140534792966,0.4181200741800626,,,,,,,,,"03475665+2421520",15.882,15.248,14.749
66714796458639872,56.87900095023372,24.120252361832293,166.66291201560816,-23.4392225240417,15.428767,0.8744173,0.5985411974030291,0.05649383910428266,100001,200111,0.508,0.248,5733.0,1.2011164,0.9962252,1.3931677,"03473096+2407129",13.982,13.819,13.733
66735996417187200,56.96361461128497,24.316058360348357,166.58123522136182,-23.242573582663503,17.537876,2.4602718,2.289359476602221,0.1828546284236209,,,,,,,,,"03475127+2418582",14.704,13.937,13.658
66736236935355648,56.93674207760371,24.33206172150933,166.54980828184384,-23.247254042720545,17.85753,1.2122631,0.235978907993625,0.18979072691572965,,,,,,,,,"03474477+2419559",16.259,15.598,15.402
66715243135238912,56.849720678629915,24.132312937836122,166.63253377439716,-23.448321126766885,15.436801,1.5148649,2.2751699342887264,0.06070383876118928,100001,200111,0.2993,0.182,4399.6665,0.6177741,0.59528583,0.66844106,"03472394+2407567",13.437,12.78,12.621
66711497923757056,56.93922142168801,24.084217932161547,166.73363491658932,-23.428755471281256,16.747896,1.6804762,1.2936868535669832,0.11055674528091929,100001,200111,0.959,0.479,4209.0,0.6804931,0.6381198,0.7390638,"03474539+2405033",14.496,13.816,13.677
66727165964457216,56.77253259083345,24.138780829238918,166.5710142523854,-23.490974651652202,15.430297,1.1431866,0.6987792360261779,0.10165291042719272,100001,200111,1.102,0.5313,4888.88,1.502803,1.4541168,1.5605711,"03470539+2408196",13.86,13.409,13.313
66723420752940800,57.08109176454609,24.28031444066548,166.69347023208712,-23.19671450441777,16.01678,1.2506161,0.6431214622106806,0.0714654436522001,100001,200111,0.925,0.457,4837.6265,1.2813932,1.1734935,1.3517661,"03481945+2416493",14.402,14.044,13.898
66720431455701632,57.12469634420704,24.263940888924214,166.73738830675236,-23.18193495261178,14.803067,1.301712,0.39155828306831525,0.045636714295729054,100001,200111,,,4844.34,3.6671581,3.3413868,3.949996,"03482992+2415504",13.11,12.592,12.438
66723592551632768,57.06786677985682,24.286996680061925,166.67888737245102,-23.19992543196755,17.026342,1.3217735,0.6889875632625915,0.11918325894077039,100001,,,,4760.765,,,,"03481629+2417132",15.29,14.786,14.731
66730567576329344,56.82468611149637,24.291264832318895,166.497520371452,-23.34617951057399,19.436825,2.390194,5.2984555576160615,0.5754581611884916,,,,,,,,,"03471792+2417293",16.116,15.459,15.293
66715449293670016,56.801491825827185,24.150730124351085,166.58355020464646,-23.464349528150976,16.94997,1.5081558,0.8677745880883369,0.11565952637661754,102001,200111,,,4468.3335,0.7707745,0.655427,0.8100086,"03471235+2409028",14.935,14.265,14.221
66720397095963392,57.10974470508904,24.271649382021703,166.7207912626345,-23.18546196842533,17.963055,2.368147,,,,,,,,,,,"03482632+2416182",14.946,14.264,14.109
66723592551632384,57.070032550238416,24.287880438860206,166.67982251670554,-23.19794067759328,15.841495,1.4201441,1.6794976640133523,0.0651298249019044,100001,200111,0.215,0.104,4641.0,0.59539646,0.5121472,0.6650228,"03481679+2417164",14.087,13.483,13.388
66736065136663040,56.9556963314212,24.329311367522674,166.56571256714187,-23.237647330705585,18.290195,1.359932,0.8719849161190342,0.24350731269726364,,,,,,,,,"03474936+2419460",16.408,15.87,15.733
66714418501518848,56.872393259672236,24.11411856183428,166.6625628546037,-23.44781861826886,16.825438,1.638916,7.311055218847984,0.14644031496816562,102001,,,,5074.403,,,,"03472931+2406513",12.501,12.23,12.675
66734759466604416,56.83658249807948,24.39499065574402,166.43026503288792,-23.2621486881181,14.9290905,1.223587,0.8436741908650321,0.042870318627747844,100001,200111,,,4866.745,1.5866054,1.5153097,1.6617167,"03472077+2423421",13.421,12.974,12.919
66716136488429312,56.87289826454588,24.20534757219074,166.5959407072735,-23.38010381969634,17.720297,2.7013454,7.61517477191145,0.2081192908461311,,,,,,,,,"03472947+2412198",14.329,13.67,13.397
66711326125064320,56.951274999745664,24.088977165390837,166.7389852436151,-23.41781758310094,17.070724,1.7340031,1.3593980986393732,0.12241592169700072,,,,,,,,,"03474830+2405205",14.876,14.08,13.873
66711532283494656,56.940669022343506,24.09348475562874,166.72788348608165,-23.421024402626518,16.33223,2.6816845,7.36505339841698,0.12480728810889553,100001,,0.0735,0.0377,3805.9402,,,,"03474573+2405373",13.333,12.678,12.443
66741219097404160,56.8976087445906,24.465040070199837,166.4237100706346,-23.172942134225494,17.558622,1.4624062,0.6889693749659885,0.1561146221576261,,,,,,,,,"03473543+2427545",15.435,14.934,14.712
66503346630061056,57.20113303536133,23.786405654888217,167.145432950019,-23.486132352516403,16.560509,1.2676601,0.4166817829281395,0.10577125638331089,100001,,1.497,0.739,4914.495,,,,"03484827+2347110",14.924,14.399,14.364
66523069119717504,57.12796052625346,24.028485723099454,166.9130896754629,-23.353382821003645,16.804436,1.1848297,0.5903439654357788,0.10670443331625508,100001,,,,4849.5,,,,"03483069+2401427",15.325,15.017,14.448
66521381194879232,57.05551205650055,23.979524741552023,166.89606492764776,-23.434211069331152,16.375874,2.9545841,7.487740755773229,0.1100347893026667,100002,,0.646,0.3847,4653.6724,,,,"03481330+2358471",13.25,12.659,12.36
66722012003661184,57.145701844985425,24.298790107938345,166.72712377828606,-23.14330818077893,16.078705,1.0725269,,,132001,,,,5114.0,,,,"03483496+2417556",14.517,14.136,14.065
66738023641737088,56.95748635869888,24.428496164154204,166.49431135728466,-23.163260772413953,16.682482,2.9529524,7.242315048464069,0.12400544697347714,100001,,,,4670.0034,,,,"03474977+2425433",13.552,12.997,12.67
66718438588678784,57.12571642045692,24.15351177648714,166.8193615511751,-23.262684918581183,19.389763,1.8927612,1.4892616508514052,0.5202571177774521,,,,,,,,,"03483018+2409129",16.083,15.311,15.091
66738161080690304,57.04276517229719,24.384949300902115,166.5886236801637,-23.143076872987304,16.528133,1.4177237,1.2020559504419146,0.11498644187084935,100001,200111,0.099,0.048,4437.3,0.68972117,0.65037775,0.70827734,"03481026+2423058",14.736,14.156,14.014
66741116018188416,56.91405264569869,24.458738740036477,166.44036477541943,-23.167528612718275,16.153196,2.9129477,7.432656309723295,0.1325658763020215,100001,,0.882,0.4992,4268.42,,,,"03473935+2427322",13.078,12.451,12.178
66724623343777536,57.051627554590766,24.34360357989058,166.62544403883294,-23.168147619033547,15.579307,1.221241,1.1807503612268992,0.061772809401788746,100001,200111,0.422,0.206,4853.5,0.8463613,0.8186374,0.8748444,"03481239+2420373",14.035,13.643,13.503
66724588984038528,57.07671433976657,24.337744590460616,166.64808957389403,-23.157044231640686,16.199142,1.8801575,2.1672852970333087,0.10873152457359513,100001,200111,0.813,0.3945,3996.0,0.6180216,0.49988225,0.6623385,"03481840+2420161",13.927,13.217,13.044
