source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
3339437025120914176,84.18280629620884,9.781290623838569,195.390590798104,-11.735242225107338,20.154377,1.843298,,,,,,,,,,,"05364385+0946528",17.085,15.761,15.774
3339520626657572096,83.89808143229396,10.315526270390535,194.77523428432252,-11.704141314272741,19.450912,2.0137234,0.5058713539786643,0.5006568266966965,,,,,,,,,"05353552+1018558",16.537,15.604,16.023
3339440740268416128,84.32924460938872,9.93465632247892,195.33061943689376,-11.53303851216402,15.729094,1.3561516,0.9531553240508797,0.05303821363468303,100001,200111,1.1123,0.551,4841.685,0.9848862,0.7911323,1.134616,"05371901+0956050",13.956,13.489,13.349
3339445584991524608,84.36502864824136,9.908321971354235,195.3720462394634,-11.516059017766908,16.869362,1.0830574,0.19464883090392604,0.08736476663881337,100001,,,,5017.3374,,,,"05372760+0954301",15.353,15.095,14.953
3339514716784839296,83.87956513219656,10.300581910696767,194.7788451417735,-11.727437418984781,16.080776,1.2015734,0.5425991393216609,0.05975465006710468,100001,200111,1.067,0.5218,4828.385,1.482167,1.4397465,1.510858,"05353109+1018020",14.527,14.106,14.101
3339452177764565248,84.37075046184822,10.066480331269641,195.23597715199992,-11.430832274770482,18.173344,1.261137,0.756576004820262,0.16836230697453716,,,,,,,,,"05372899+1004004",16.464,15.868,15.714
3339490591953050496,83.9878556788238,9.944165285546717,195.1475118026771,-11.817659774350416,18.301027,1.7135029,-0.29213563242276563,0.2902676838427103,,,,,,,,,"05355709+0956392",16.099,15.455,15.365
3339502480420584192,84.25838465536732,10.232239476056003,195.03296964223452,-11.441707289932774,18.436148,1.3977661,0.5934791461256972,0.2337965578695444,,,,,,,,,"05370201+1013559",16.516,15.825,16.216
3339450906454245888,84.33639404296049,10.066382347745808,195.2185146400708,-11.460010679004672,18.155415,1.4051971,0.6968779133205433,0.17778574222541846,,,,,,,,,"05372073+1003592",16.407,15.781,15.43
3339449983038034560,84.2752823450811,9.991523038351806,195.2530615863061,-11.549895512067042,15.307569,1.6253061,2.8094900571999,0.04583848755061641,100001,200111,0.1373,0.092,4268.0,0.582364,0.5549873,0.6050579,"05370605+0959294",13.385,12.712,12.542
3339514231452803072,83.89700365576704,10.248421324392652,194.83359420896736,-11.73933918862368,17.296036,1.3009338,0.2009006184393742,0.129974926401028,,,,,,,,,"05353527+1014543",15.63,14.916,14.756
